"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72505394728","2021-02-27T23:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","36","45","0.00",,,,"71","30.20","CLR:00","30.06","10.00","41","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/27/21 23:51:03 METAR KNYC 280451Z 25004KT 10SM CLR 07/02 A3023 RMK AO2 SLP228 T00720022 401000033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-27T23:59:00","SOD  ","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,"39","44","83","30.16","29.98","42","4.7","0","6.4","21","50","38","260","20","0.39","0","0.0","250","13","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD76024 HR PRECIPITATION (IN): 0.39 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 5024 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE(D):29.981 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:1335 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F): 44DEPART FROM NORMAL:  6  HEATING DEGREE DAYS: 21 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 50 LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00T    T    T     0.02 0.01 0.03 0.04 0.06 0.10 0.09 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0633","1745",,"2006-09-18"
"72505394728","2021-02-28T00:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","35","45","0.00",,"-0.04","1","68","30.22","CLR:00","30.07","10.00","41","290",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11002/28/21 00:51:02 METAR KNYC 280551Z 29003KT 10SM CLR 07/02 A3024 RMK AO2 SLP233 T00720017 10083 20067 51014 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T01:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","33","44","0.00",,,,"65","30.23","CLR:00","30.08","10.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09202/28/21 01:51:02 METAR KNYC 280651Z 00000KT 10SM CLR 07/01 A3025 RMK AO2 SLP237 T00670006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T02:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","33","44","0.00",,,,"65","30.25","CLR:00","30.11","10.00","39","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09202/28/21 02:51:02 METAR KNYC 280751Z 05007KT 10SM CLR 07/01 A3028 RMK AO2 SLP245 T00670006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T03:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","31","43","0.00",,"-0.05","3","63","30.27","CLR:00","30.12","10.00","38","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/28/21 03:51:02 METAR KNYC 280851Z 03004KT 10SM CLR 06/M01 A3029 RMK AO2 SLP250 T00611006 53018 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T04:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","31","42","0.00",,,,"65","30.29","CLR:00","30.14","10.00","37","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/28/21 04:51:02 METAR KNYC 280951Z 08004KT 10SM CLR 06/M01 A3031 RMK AO2 SLP257 T00561006 $ RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T05:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","31","43","0.00",,,,"63","30.32","CLR:00","30.18","10.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09302/28/21 05:51:02 METAR KNYC 281051Z 00000KT 10SM CLR 06/M01 A3035 RMK AO2 SLP269 T00611006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T06:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","30","43","0.00",,"-0.05","0","60","30.32","CLR:00","30.18","10.00","38","100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11702/28/21 06:51:02 METAR KNYC 281151Z 10003KT 10SM CLR 06/M01 A3035 RMK AO2 SLP268 70033 T00611011 10072 20056 50018 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T07:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","31","43","0.00",,,,"63","30.33","CLR:00","30.18","10.00","38","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09302/28/21 07:51:02 METAR KNYC 281251Z 04004KT 10SM CLR 06/M01 A3035 RMK AO2 SLP270 T00611006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T08:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","31","43","0.00",,,,"63","30.31","CLR:00","30.16","10.00","38","050",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09302/28/21 08:51:02 METAR KNYC 281351Z 05005KT 10SM CLR 06/M01 A3033 RMK AO2 SLP264 T00611006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T09:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","31","44","0.00",,"+0.02","8","60","30.30","CLR:00","30.15","10.00","39","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/28/21 09:51:02 METAR KNYC 281451Z 07003KT 10SM CLR 07/M01 A3032 RMK AO2 SLP260 T00671006 58008 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T10:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","32","45","0.00",,,,"61","30.27","SCT:04 65 OVC:08 110","30.13","10.00","40","060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/28/21 10:51:02 METAR KNYC 281551Z 06006KT 10SM SCT065 OVC110 07/00 A3030 RMK AO2 SLP252 T00720000 $ RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T11:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","31","44","T",,,,"60","30.24","OVC:08 85","30.10","10.00","39","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11102/28/21 11:51:02 METAR KNYC 281651Z 06008KT 10SM OVC085 07/M01 A3027 RMK AO2 RAB30E41 SLP242 P0000 T00671006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T12:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","31","44","T","-RA:02 |RA |RA","+0.06","6","60","30.24","FEW:02 60 BKN:07 75 OVC:08 95","30.09","10.00","39","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15002/28/21 12:51:02 METAR KNYC 281751Z 06008KT 10SM -RA FEW060 BKN075 OVC095 07/M01 A3026 RMK AO2 RAB47 SLP240 P0000 60000 T00671006 10072 20056 56020 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T13:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","34","42","0.01","-RA:02 |RA |RA",,,"73","30.22","OVC:08 70","30.08","8.00","39","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/28/21 13:51:02 METAR KNYC 281851Z 11004KT 8SM -RA OVC070 06/01 A3025 RMK AO2 SLP234 P0001 T00560011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T14:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","37","42","0.04","-RA:02 |RA |RA",,,"82","30.20","OVC:08 65","30.06","4.00","40","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/28/21 14:51:02 METAR KNYC 281951Z 13004KT 4SM -RA OVC065 06/03 A3023 RMK AO2 SLP228 P0003 T00560028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T15:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","37","42","0.04","-RA:02 |RA |RA","+0.07","8","82","30.17","SCT:04 16 BKN:07 60 OVC:08 75","30.03","5.00","40","130","18","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13702/28/21 15:51:02 METAR KNYC 282051Z 13009G16KT 5SM -RA SCT016 BKN060 OVC075 06/03 A3020 RMK AO2 SLP218 P0004 60008 T00560028 58023 $ RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T16:39:00","FM-16","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","39","42","0.02","-RA:02 BR:1 |RA |RA",,,"89",,"BKN:07 12 BKN:07 60 OVC:08 75","29.98","5.00","41","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/28/21 16:39:02 SPECI KNYC 282139Z VRB04KT 5SM -RA BR BKN012 BKN060 OVC075 06/04 A3015 RMK AO2 P0002 T00560039 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T16:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","39","42","0.02","-RA:02 BR:1 |RA |RA",,,"89","30.11","BKN:07 11 OVC:08 60","29.97","4.00","41","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/28/21 16:51:02 METAR KNYC 282151Z VRB04KT 4SM -RA BR BKN011 OVC060 06/04 A3014 RMK AO2 SLP198 P0003 T00560039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T17:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","39","42","0.01","-RA:02 |RA |RA",,,"89","30.08","OVC:08 11","29.94","7.00","41","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12302/28/21 17:51:02 METAR KNYC 282251Z VRB05KT 7SM -RA OVC011 06/04 A3011 RMK AO2 CIG 008V013 PRESFR SLP187 P0001 T00560039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T18:02:00","FM-16","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","39","42","T",,,,"89",,"OVC:08 9","29.93","7.00","41","090",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/28/21 18:02:02 SPECI KNYC 282302Z 09006KT 7SM OVC009 06/04 A3010 RMK AO2 RAE2259 CIG 008V013 P0000 T00560039 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T18:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","40","43","0.00","BR:1 ||","+0.11","6","89","30.06","OVC:08 7","29.92","4.00","42","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14702/28/21 18:51:02 METAR KNYC 282351Z 08006KT 4SM BR OVC007 06/04 A3009 RMK AO2 RAE2259 CIG 007V011 SLP181 P0000 60012 T00610044 10067 20056 56036 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T19:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","40","43","0.01","-RA:02 BR:1 |RA |RA",,,"89","30.05","OVC:08 6","29.90","3.00","42","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12502/28/21 19:51:01 METAR KNYC 010051Z VRB04KT 3SM -RA BR OVC006 06/04 A3007 RMK AO2 RAB06 CIG 005V010 SLP176 P0001 T00610044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T20:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","40","43","0.03","-RA:02 BR:1 |RA |RA",,,"89","30.01","OVC:08 5","29.86","3.00","42","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/28/21 20:51:01 METAR KNYC 010151Z VRB03KT 3SM -RA BR OVC005 06/04 A3003 RMK AO2 SLP161 P0003 T00610044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T21:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","42","44","0.01","-RA:02 BR:1 |RA |RA","+0.09","8","93","29.97","OVC:08 5","29.83","4.00","43","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11902/28/21 21:51:01 METAR KNYC 010251Z VRB05KT 4SM -RA BR OVC005 07/06 A3000 RMK AO2 SLP150 P0001 60005 T00670056 58031 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T22:17:00","FM-16","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","41","43","T","-RA:02 BR:1 |RA |RA",,,"93",,"OVC:08 5","29.81","2.50","42","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/28/21 22:17:01 SPECI KNYC 010317Z 08005KT 2 1/2SM -RA BR OVC005 06/05 A2998 RMK AO2 P0000 T00610050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T22:26:00","FM-16","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","41","43","0.01","-RA:02 BR:1 |RA |RA",,,"93",,"OVC:08 4","29.81","1.75","42","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/28/21 22:26:01 SPECI KNYC 010326Z 06005KT 1 3/4SM -RA BR OVC004 06/05 A2998 RMK AO2 P0001 T00610050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T22:42:00","FM-16","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","41","43","0.02","-RA:02 BR:1 |RA |RA",,,"93",,"OVC:08 4","29.81","2.00","42","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/28/21 22:42:01 SPECI KNYC 010342Z VRB04KT 2SM -RA BR OVC004 06/05 A2998 RMK AO2 P0002 T00610050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T22:49:00","FM-16","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","41","43",,"-RA:02 BR:1 |RA |RA",,,"93",,"OVC:08 4","29.80","1.75","42","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/28/21 22:49:03 SPECI KNYC 010349Z VRB03KT 1 3/4SM -RA BR OVC004 06/05 A2997 RMK AO2 P0002 $ FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T22:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","41","43","0.03","-RA:02 BR:1 |RA |RA",,,"93","29.94","OVC:08 4","29.80","1.50","42","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11102/28/21 22:51:01 METAR KNYC 010351Z 05004KT 1 1/2SM -RA BR OVC004 06/05 A2997 RMK AO2 SLP139 P0002 T00610050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T23:13:00","FM-16","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","40","42","0.02","-RA:02 BR:1 |RA |RA",,,"92",,"OVC:08 4","29.78","2.00","41","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/28/21 23:13:01 SPECI KNYC 010413Z 05007KT 2SM -RA BR OVC004 06/04 A2995 RMK AO2 P0002 T00560044 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T23:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","42","0.02","-RA:02 BR:1 |RA |RA",,,"92","29.90","OVC:08 4","29.75","1.75","41","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12102/28/21 23:51:01 METAR KNYC 010451Z 05006KT 1 3/4SM -RA BR OVC004 06/04 A2992 RMK AO2 SLP125 P0003 T00560044 400720056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-02-28T23:59:00","SOD  ","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,"35","43","74","30.18","29.99","40","5.2","0","5.1","22","45","41","120","18","0.22","0","0.0","060","14","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD76024 HR PRECIPITATION (IN): 0.22 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE(D):29.991 MINIMUM SEA LEVEL PRESSURE:29.89 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.2 24 HR AVG TEMP (F): 43DEPART FROM NORMAL:  5  HEATING DEGREE DAYS: 22 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 45 LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T     0.01 0.04 0.04 0.02 0.01 0.00 0.01 0.03 0.01 0.03 0.02","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0632","1746",,"2006-09-18"
